price,bedrooms,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,real_bathrooms,has_lavatory,single_floor,month,quartile_zone
600000,3,3,FALSE,157.9351,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,4
645000,2,2,TRUE,192.30921,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,3
925000,3,3,FALSE,350.24431,FALSE,FALSE,FALSE,3,TRUE,FALSE,4,2
526000,2,2,FALSE,122.63195999999999,FALSE,FALSE,TRUE,1,FALSE,FALSE,10,2
552775,2,3,FALSE,176.5157,TRUE,FALSE,FALSE,2,TRUE,FALSE,4,4
875000,2,5,FALSE,303.79281,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,4
776000,3,3,FALSE,282.42512,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,4
960000,3,4,FALSE,295.43154,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,4
151100,2,1,FALSE,78.03852,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,1
370000,2,2,FALSE,165.36734,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
339900,2,2,FALSE,136.56741,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,3
268450,3,2,TRUE,204.3866,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,1
291000,3,1,TRUE,147.71577,FALSE,FALSE,FALSE,1,FALSE,FALSE,12,1
735000,3,3,TRUE,263.84452,FALSE,FALSE,FALSE,3,FALSE,FALSE,5,2
765000,3,4,TRUE,188.59309,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
320000,3,1,FALSE,158.86413,FALSE,FALSE,FALSE,1,TRUE,FALSE,1,2
540400,3,3,FALSE,156.07704,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,3
515000,2,3,FALSE,225.75429,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,3
395000,1,2,TRUE,102.1933,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,4
635000,3,3,FALSE,272.20579,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,2
379000,3,3,FALSE,223.89623,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,2
685000,3,4,FALSE,293.57348,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,3
670000,3,4,FALSE,264.77355,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
240000,3,2,FALSE,183.94794,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,2
460000,2,2,FALSE,111.4836,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,3
275000,3,2,TRUE,185.806,FALSE,FALSE,TRUE,1,TRUE,TRUE,9,1
295000,1,1,FALSE,76.18046,TRUE,FALSE,FALSE,1,FALSE,TRUE,10,1
738515,3,4,FALSE,312.15408,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,3
350000,2,3,TRUE,112.41263,FALSE,FALSE,FALSE,3,TRUE,FALSE,7,2
240000,2,2,FALSE,99.40621,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,1
1088000,3,5,FALSE,387.40551,FALSE,TRUE,FALSE,3,TRUE,FALSE,3,2
327000,3,3,TRUE,150.50286,FALSE,FALSE,FALSE,2,TRUE,TRUE,2,1
550000,1,2,TRUE,100.33524,FALSE,FALSE,FALSE,1,FALSE,TRUE,10,3
698000,2,4,TRUE,245.26391999999998,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,4
316000,3,3,FALSE,186.73503,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
260000,2,2,TRUE,201.59951,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,1
780000,3,4,FALSE,295.43154,FALSE,TRUE,FALSE,2,TRUE,FALSE,4,2
413000,3,2,TRUE,130.99323,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,2
340000,2,3,FALSE,203.45757,FALSE,FALSE,FALSE,1,TRUE,FALSE,6,1
725000,3,3,FALSE,244.33489,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
450000,2,4,FALSE,259.19937,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,1
339000,2,2,TRUE,183.855037,FALSE,TRUE,FALSE,2,FALSE,TRUE,3,1
395000,3,2,FALSE,133.78032,FALSE,FALSE,FALSE,1,FALSE,FALSE,9,2
399950,3,2,TRUE,183.01891,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,3
335000,2,2,FALSE,91.04494,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,2
630000,3,2,FALSE,185.806,FALSE,FALSE,TRUE,2,FALSE,FALSE,2,3
368000,2,2,FALSE,158.86413,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,2
883000,3,5,FALSE,274.99288,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
450000,1,2,TRUE,111.4836,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,2
799950,3,4,TRUE,349.31528,FALSE,FALSE,FALSE,3,TRUE,FALSE,10,2
345000,3,2,TRUE,193.23824,FALSE,FALSE,FALSE,3,FALSE,TRUE,7,3
945000,3,4,TRUE,270.34773,FALSE,FALSE,TRUE,2,TRUE,FALSE,2,3
390000,1,1,FALSE,62.24501,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,2
925000,3,3,TRUE,270.34773,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,4
365000,1,2,FALSE,111.4836,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,3
390000,2,3,FALSE,208.10272,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
411753,2,2,FALSE,158.86413,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,4
507000,2,3,FALSE,196.95436,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
650000,3,4,FALSE,317.72826,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
583000,3,3,TRUE,244.33489,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,4
435000,3,2,TRUE,196.02533,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,3
205000,3,1,FALSE,95.69009,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,1
725000,1,2,TRUE,181.16085,FALSE,FALSE,TRUE,1,TRUE,TRUE,7,3
585000,1,1,TRUE,164.43831,FALSE,FALSE,FALSE,1,FALSE,FALSE,5,3
260000,2,2,TRUE,181.16085,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,1
350000,2,2,FALSE,186.73503,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,1
535000,3,2,FALSE,175.58667,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,3
490000,3,3,FALSE,199.74145,FALSE,FALSE,FALSE,2,FALSE,FALSE,2,3
609850,1,4,FALSE,177.44473,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,4
292000,3,3,FALSE,224.267842,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
415000,2,3,TRUE,150.50286,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
960000,2,2,TRUE,228.54138,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,4
139950,1,2,FALSE,78.410132,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,1
225000,2,2,TRUE,154.21898,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,1
500000,3,2,FALSE,142.14159,FALSE,FALSE,FALSE,2,FALSE,TRUE,1,2
785000,2,2,FALSE,194.16727,FALSE,FALSE,TRUE,2,FALSE,FALSE,8,4
625000,2,3,TRUE,208.10272,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,3
1010000,3,3,FALSE,169.08346,TRUE,FALSE,FALSE,1,FALSE,FALSE,11,4
520000,1,2,FALSE,116.12875,FALSE,FALSE,FALSE,1,FALSE,FALSE,3,3
855000,3,4,FALSE,261.05743,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,4
496000,3,2,TRUE,196.02533,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
802541,3,4,FALSE,277.77997,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,4
189000,1,1,TRUE,157.9351,FALSE,FALSE,TRUE,2,FALSE,TRUE,5,1
445000,3,2,FALSE,201.59951,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,3
850000,3,3,FALSE,216.46399,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,4
764000,3,4,FALSE,259.19937,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
535000,2,3,FALSE,157.00607,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
553000,2,2,FALSE,121.70293,FALSE,FALSE,FALSE,1,FALSE,TRUE,1,3
240000,2,2,FALSE,117.05778,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,1
239900,3,2,TRUE,137.49644,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,1
657000,3,4,TRUE,284.28318,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,4
785200,2,3,TRUE,170.94152,FALSE,FALSE,TRUE,2,TRUE,FALSE,6,3
397000,3,3,FALSE,215.53496,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
285650,2,2,FALSE,96.61912,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
715000,3,4,FALSE,275.92191,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,4
370000,2,1,FALSE,106.83845,FALSE,FALSE,FALSE,1,TRUE,FALSE,8,4
384000,3,2,TRUE,195.09629999999999,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,1
741000,3,2,TRUE,192.30921,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,4
460000,3,3,FALSE,204.3866,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
580000,2,2,TRUE,189.52212,FALSE,FALSE,FALSE,2,FALSE,TRUE,7,2
783500,2,5,TRUE,264.77355,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
920000,3,4,FALSE,328.87662,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
220000,1,2,FALSE,98.47718,FALSE,FALSE,FALSE,1,FALSE,FALSE,4,2
385000,3,3,FALSE,196.95436,FALSE,FALSE,FALSE,3,FALSE,FALSE,10,2
459900,2,2,TRUE,239.68974,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,4
585000,2,3,FALSE,206.24466,FALSE,TRUE,FALSE,1,TRUE,TRUE,8,2
560000,3,4,FALSE,213.6769,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
362000,2,3,FALSE,214.60593,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
549000,3,3,FALSE,158.86413,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,4
635000,2,4,FALSE,248.98004,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,2
680000,3,3,TRUE,174.65764,FALSE,TRUE,TRUE,1,TRUE,TRUE,6,1
362500,2,1,FALSE,89.18688,FALSE,FALSE,FALSE,1,FALSE,FALSE,8,3
640000,3,2,FALSE,141.21256,FALSE,FALSE,FALSE,2,FALSE,FALSE,5,3
225000,2,2,TRUE,162.58025,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,1
449000,1,3,FALSE,140.28353,FALSE,FALSE,FALSE,1,TRUE,TRUE,11,4
200000,1,1,FALSE,63.17404,FALSE,FALSE,FALSE,1,TRUE,TRUE,11,3
910000,3,3,TRUE,268.48967,FALSE,TRUE,FALSE,1,TRUE,FALSE,10,2
275000,3,2,FALSE,191.38018,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,1
355000,2,1,FALSE,109.62554,FALSE,FALSE,FALSE,1,FALSE,FALSE,3,2
335000,2,3,FALSE,240.432964,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,1
275000,3,2,FALSE,124.49002,FALSE,FALSE,FALSE,1,FALSE,FALSE,9,1
570000,2,1,TRUE,157.9351,FALSE,FALSE,FALSE,1,FALSE,FALSE,3,3
446000,3,2,TRUE,180.23182,FALSE,FALSE,FALSE,2,FALSE,TRUE,7,3
548000,3,5,TRUE,317.72826,FALSE,FALSE,FALSE,3,TRUE,FALSE,9,2
210750,3,2,FALSE,170.94152,FALSE,FALSE,FALSE,1,TRUE,FALSE,4,1
699950,3,2,TRUE,192.30921,FALSE,TRUE,TRUE,2,FALSE,TRUE,8,2
999000,3,4,TRUE,261.05743,FALSE,FALSE,TRUE,3,TRUE,FALSE,10,3
550000,2,3,FALSE,183.94794,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,4
225000,2,2,TRUE,188.59309,FALSE,FALSE,FALSE,2,FALSE,TRUE,5,1
713000,3,3,TRUE,239.68974,FALSE,TRUE,FALSE,2,TRUE,FALSE,9,4
540000,3,3,TRUE,235.97362,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,2
230000,3,1,TRUE,177.44473,FALSE,FALSE,FALSE,2,FALSE,TRUE,6,1
729999,3,4,TRUE,334.4508,FALSE,FALSE,FALSE,3,TRUE,FALSE,4,2
507200,2,4,TRUE,151.43189,FALSE,FALSE,FALSE,3,TRUE,FALSE,1,3
319950,1,3,TRUE,118.91584,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,3
277140,2,3,TRUE,110.55457,FALSE,FALSE,FALSE,1,TRUE,FALSE,8,4
315000,3,2,FALSE,157.9351,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
650000,1,1,FALSE,85.47076,TRUE,FALSE,FALSE,1,FALSE,FALSE,7,3
365000,2,3,TRUE,204.3866,FALSE,FALSE,TRUE,2,TRUE,TRUE,5,2
600000,1,3,FALSE,143.99965,TRUE,TRUE,FALSE,1,TRUE,TRUE,8,3
270000,3,2,TRUE,184.87697,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,1
275000,1,2,TRUE,108.69651,FALSE,FALSE,TRUE,1,TRUE,TRUE,5,1
359950,2,3,FALSE,166.29637,FALSE,FALSE,FALSE,2,FALSE,TRUE,2,1
315000,2,2,FALSE,181.16085,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,1
472000,3,3,TRUE,165.36734,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,4
375000,2,1,FALSE,112.41263,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,2
302500,3,3,FALSE,184.87697,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,1
375000,3,3,FALSE,214.60593,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,1
588000,3,3,TRUE,179.30279,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,3
594866,2,4,FALSE,258.27034,FALSE,FALSE,FALSE,3,FALSE,FALSE,10,3
597500,2,2,TRUE,199.74145,FALSE,FALSE,FALSE,2,FALSE,FALSE,4,2
286000,2,3,FALSE,156.07704,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,1
205500,1,1,FALSE,83.6127,FALSE,FALSE,TRUE,1,FALSE,TRUE,8,1
729000,2,4,FALSE,209.03175,FALSE,FALSE,FALSE,3,TRUE,TRUE,9,2
520000,2,3,FALSE,112.41263,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
440000,3,4,FALSE,260.1284,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
545000,2,3,FALSE,191.38018,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
509000,1,3,FALSE,144.92867999999999,FALSE,FALSE,FALSE,2,FALSE,TRUE,9,4
246500,2,2,FALSE,150.50286,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
452100,3,3,TRUE,293.57348,FALSE,TRUE,FALSE,2,TRUE,TRUE,4,1
370000,3,3,FALSE,235.137493,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,1
815000,3,2,FALSE,130.0642,FALSE,FALSE,FALSE,2,FALSE,FALSE,10,3
595000,1,1,FALSE,91.04494,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,4
580000,2,2,TRUE,155.14801,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,4
645000,3,1,FALSE,148.6448,FALSE,FALSE,FALSE,1,TRUE,FALSE,3,2
1120000,3,3,TRUE,235.97362,FALSE,TRUE,FALSE,1,TRUE,FALSE,6,3
792500,2,3,TRUE,182.08988,FALSE,FALSE,FALSE,1,TRUE,FALSE,12,4
1027000,2,4,FALSE,225.75429,FALSE,TRUE,FALSE,2,TRUE,FALSE,6,4
344000,1,1,TRUE,98.47718,FALSE,FALSE,FALSE,1,FALSE,FALSE,7,3
760000,3,3,TRUE,225.75429,FALSE,FALSE,TRUE,2,TRUE,TRUE,1,3
395000,3,4,FALSE,209.03175,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
268000,2,2,FALSE,116.12875,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,1
200000,1,1,FALSE,116.12875,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,2
325000,3,2,TRUE,197.88339,FALSE,FALSE,FALSE,2,TRUE,TRUE,6,2
252000,2,2,TRUE,190.45115,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,1
437000,2,3,FALSE,206.24466,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,3
335000,2,2,FALSE,112.41263,TRUE,FALSE,FALSE,2,FALSE,TRUE,3,4
561000,2,3,FALSE,152.36092,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,4
495000,3,3,TRUE,168.15443,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,2
234950,1,3,FALSE,159.79316,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,1
300000,3,3,FALSE,177.816342,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,1
174950,2,1,FALSE,98.47718,FALSE,FALSE,TRUE,1,FALSE,TRUE,5,1
105000,2,1,FALSE,78.03852,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,1
435000,3,2,TRUE,330.73468,FALSE,FALSE,FALSE,3,FALSE,TRUE,5,2
400000,3,2,TRUE,146.78674,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
403950,3,3,FALSE,196.95436,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,1
600000,1,2,FALSE,85.47076,FALSE,FALSE,FALSE,1,FALSE,TRUE,1,3
589000,2,3,FALSE,215.53496,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,3
263950,2,2,TRUE,157.9351,FALSE,FALSE,TRUE,1,TRUE,TRUE,3,1
210000,1,2,TRUE,134.70935,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,2
275000,3,2,TRUE,170.94152,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
277000,3,3,FALSE,171.87055,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,1
301000,3,4,FALSE,261.05743,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,1
193000,2,1,FALSE,89.18688,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
680000,3,3,FALSE,252.69616,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,3
635000,3,4,TRUE,249.90906999999999,FALSE,TRUE,FALSE,3,TRUE,FALSE,8,2
548500,3,2,TRUE,169.08346,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,3
1096500,3,5,FALSE,372.54103,FALSE,FALSE,FALSE,3,TRUE,FALSE,11,2
465000,3,2,TRUE,201.59951,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,2
240000,3,2,FALSE,111.4836,FALSE,FALSE,FALSE,1,FALSE,FALSE,6,2
252000,2,2,FALSE,142.14159,FALSE,FALSE,FALSE,1,FALSE,TRUE,1,2
1085000,2,4,FALSE,294.50251,FALSE,FALSE,TRUE,2,TRUE,TRUE,1,4
504975,1,3,FALSE,176.5157,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
468000,3,2,TRUE,195.09629999999999,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,3
595000,1,2,FALSE,80.82561,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,4
205000,2,1,FALSE,89.18688,FALSE,FALSE,TRUE,1,FALSE,TRUE,6,1
750000,3,4,TRUE,276.85094,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,4
460000,1,3,TRUE,101.26427,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
622500,3,4,FALSE,276.85094,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
497000,1,2,FALSE,71.53531,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,3
400000,2,3,FALSE,160.72219,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,2
351000,2,2,FALSE,107.76748,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,2
444950,2,2,TRUE,187.66406,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,2
341000,2,2,FALSE,159.79316,FALSE,FALSE,FALSE,1,TRUE,FALSE,5,2
315000,2,2,TRUE,130.0642,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,1
326188,2,2,FALSE,120.7739,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,4
741500,1,3,FALSE,199.74145,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,4
299900,2,4,TRUE,112.41263,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,1
600000,2,2,TRUE,153.28995,FALSE,FALSE,TRUE,1,TRUE,TRUE,5,3
465000,1,1,FALSE,67.81919,FALSE,FALSE,FALSE,1,FALSE,TRUE,10,3
422000,3,3,FALSE,214.60593,FALSE,TRUE,FALSE,2,TRUE,FALSE,5,2
445000,3,2,FALSE,256.41228,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
554000,2,2,TRUE,163.50928,FALSE,FALSE,FALSE,2,FALSE,TRUE,2,3
500000,2,2,TRUE,142.14159,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,4
528000,2,2,FALSE,144.92867999999999,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,2
530000,3,3,TRUE,208.10272,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,4
310000,2,2,FALSE,184.87697,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,2
445000,3,2,TRUE,272.20579,FALSE,FALSE,FALSE,3,FALSE,TRUE,9,2
465000,2,3,FALSE,199.74145,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
910000,3,4,FALSE,257.34131,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
390000,2,2,FALSE,115.19972,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,2
280000,3,3,FALSE,190.45115,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,1
526750,3,3,TRUE,210.88981,FALSE,FALSE,FALSE,2,TRUE,TRUE,2,2
300000,2,3,TRUE,192.30921,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,1
240000,2,2,TRUE,175.58667,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,1
510000,3,3,TRUE,186.73503,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,4
290000,2,2,TRUE,136.56741,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,2
979700,3,5,TRUE,230.39944,FALSE,TRUE,FALSE,2,TRUE,FALSE,10,4
810000,3,3,TRUE,187.66406,FALSE,TRUE,FALSE,2,TRUE,TRUE,11,3
350000,1,2,TRUE,261.98646,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,1
210000,3,2,FALSE,139.3545,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,1
446500,2,3,FALSE,246.19295,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
216000,1,2,FALSE,104.98039,FALSE,FALSE,FALSE,1,FALSE,TRUE,1,1
215150,2,1,FALSE,85.47076,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,1
273000,3,1,TRUE,202.52854,TRUE,FALSE,FALSE,1,TRUE,TRUE,5,1
868000,3,4,TRUE,187.66406,FALSE,FALSE,TRUE,2,TRUE,FALSE,2,4
290000,1,2,FALSE,71.53531,FALSE,FALSE,FALSE,1,TRUE,FALSE,7,3
700000,3,2,TRUE,211.81884,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
760000,3,3,TRUE,283.35415,FALSE,FALSE,FALSE,1,TRUE,FALSE,2,4
374900,3,3,TRUE,276.85094,FALSE,FALSE,FALSE,2,TRUE,TRUE,3,1
210000,1,2,FALSE,90.11591,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,2
630000,2,2,TRUE,143.07062,FALSE,FALSE,FALSE,1,TRUE,TRUE,1,3
870000,3,5,FALSE,296.36057,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,4
289275,2,4,TRUE,265.70258,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,2
315000,2,2,FALSE,154.21898,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
381000,1,3,FALSE,124.49002,FALSE,FALSE,FALSE,2,FALSE,TRUE,9,4
245000,2,2,FALSE,127.27711,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,1
585000,2,4,TRUE,157.9351,FALSE,TRUE,FALSE,2,TRUE,FALSE,10,4
196440,2,1,FALSE,144.92867999999999,FALSE,FALSE,FALSE,2,FALSE,TRUE,5,1
664000,3,3,TRUE,233.18653,FALSE,FALSE,TRUE,2,TRUE,TRUE,3,4
290000,2,2,TRUE,153.28995,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,2
760000,3,5,FALSE,295.43154,FALSE,FALSE,TRUE,3,TRUE,FALSE,11,4
255000,2,2,FALSE,171.87055,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,1
425000,1,1,FALSE,84.54173,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,3
712500,2,2,FALSE,164.43831,FALSE,FALSE,FALSE,1,TRUE,FALSE,4,3
419950,3,3,FALSE,209.96078,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
290750,2,2,TRUE,117.98681,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
846450,3,4,FALSE,344.67013,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
585000,2,3,TRUE,177.44473,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
870000,3,4,FALSE,270.34773,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,4
565000,3,4,FALSE,182.08988,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,3
560000,2,3,TRUE,259.19937,FALSE,TRUE,FALSE,1,TRUE,TRUE,10,2
448500,2,3,FALSE,170.01248999999999,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,2
519000,1,2,FALSE,77.10949,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,3
175000,1,2,FALSE,77.10949,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,2
240000,3,2,TRUE,187.66406,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,1
696950,3,2,TRUE,227.61235,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,3
456200,1,1,FALSE,112.41263,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
199500,2,2,FALSE,85.47076,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,1
398750,2,2,FALSE,207.17369,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
535000,3,4,FALSE,243.40586,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,2
580000,1,1,TRUE,184.87697,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,4
400000,3,2,FALSE,183.94794,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,3
463000,3,3,TRUE,248.98004,FALSE,FALSE,FALSE,2,TRUE,TRUE,1,3
427000,1,3,TRUE,133.78032,FALSE,FALSE,FALSE,1,TRUE,FALSE,10,2
199950,2,2,FALSE,93.83203,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,1
548000,3,2,TRUE,157.00607,FALSE,FALSE,FALSE,1,TRUE,TRUE,3,4
718000,2,3,TRUE,377.18618,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,2
695000,3,2,TRUE,293.57348,FALSE,FALSE,FALSE,2,FALSE,FALSE,4,3
